leagueFK,seasonFK,weekStart,weekEnd,week,playerFK,PlayerPositionFK,playerTeamFK,playerStatusFK,GamesPlayed,ForcedFumbles,FumblesRecovered,FumblesTouchdowns,Completions,PassingAttempts,CompletionPercentage,PassingYards,YardsPerPassAttempt,PassingYardsPerGame,LongestPass,PassingTouchdowns,Interceptions,TotalSacks,SackYardsLost,TotalQBR,PasserRating,AdjustedQBR,RushingAttempts,RushingYards,YardsPerRushAttempt,LongRushing,Yards20PlusRushingPlays,RushingTouchdowns,RushingYardsPerGame,RushingFumbles,RushingFumblesLost,Rushing1stDowns,Receptions,ReceivingTargets,ReceivingYards,YardsPerReception,ReceivingTouchdowns,LongReception,Yards20PlusReceivingPlays,ReceivingYardsPerGame,ReceivingFumbles,ReceivingFumblesLost,ReceivingYardsAfterCatch,ReceivingFirstDowns,SoloTackles,AssistTackles,TotalTackles,Sacks,SackYards,TacklesForLoss,PassesDefended,LongInterception,InterceptionsDefense,InterceptionYards,InterceptionTouchdowns,RushingTouchdowns_duplicate,ReceivingTouchdowns_duplicate,ReturnTouchdowns,TotalTouchdowns,FieldGoals,KickExtraPoints,TotalTwoPointConversions,TotalPoints,TotalPointsPerGame,KickReturns,KickReturnYards,YardsPerKickReturn,LongKickReturn,KickReturnTouchdowns,PuntReturns,PuntReturnYards,YardsPerPuntReturn,LongPuntReturn,PuntReturnTouchdowns,PuntReturnFairCatches,FieldGoalMade,FieldGoalAttempts,FieldGoalPercentage,LongFieldGoalMade,FieldGoalsMade1_19,FieldGoalsMade20_29,FieldGoalsMade30_39,FieldGoalsMade40_49,FieldGoalsMade50Plus,FieldGoalAttempts1_19,FieldGoalAttempts20_29,FieldGoalAttempts30_39,FieldGoalAttempts40_49,FieldGoalAttempts50Plus,ExtraPointsMade,ExtraPointAttempts,ExtraPointPercentage,Punts,PuntYards,LongPunt,GrossAveragePuntYards,NetAveragePuntYards,PuntsBlocked,PuntsInside20,Touchbacks,FairCatches,PuntsReturned,PuntsReturnedYards,AveragePuntReturnYards,row_hash
28,2,2023-12-20,2023-12-27,Week 16,4241451,31,8,1,8,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,5,12,1,6,2,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ba019846c6e8e292dc1129babf6c6e6c
28,2,2023-12-20,2023-12-27,Week 16,4360308,31,28,1,7,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,3,12,1.5,4.5,3,2,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4d93e0585c848e91ceb50d39c7118959
28,2,2023-12-20,2023-12-27,Week 16,4426331,30,21,1,14,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,3,12,1,2,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cce9c1135e46aa3a7aa7796b22884c68
28,2,2023-12-20,2023-12-27,Week 16,4426347,32,6,1,14,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,4,12,1,9,3,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8b49e3885a1fdbbce76b38df557c4473
28,2,2023-12-20,2023-12-27,Week 16,4569607,29,5,1,10,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,2,12,1,0,0,2,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cc5edbe9972145270eb8ac53ee1e1a52
28,2,2023-12-20,2023-12-27,Week 16,4569620,36,5,1,7,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,2,12,0,0,0,2,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1767184efb155ee1878e1a81d08c1b36
28,2,2023-12-20,2023-12-27,Week 16,3059620,31,24,1,14,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,2,11,5.5,36,5,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9d4c8e4cb6bd3247bf5e1842adc49d6d
28,2,2023-12-20,2023-12-27,Week 16,3115456,30,29,1,5,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,2,11,1,8,3,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144a4fdbb96e02df659652c82ee97f67
28,2,2023-12-20,2023-12-27,Week 16,3115481,36,18,1,12,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,5,11,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2243281f6dcfceb7ce8b6b23d31b752e
28,2,2023-12-20,2023-12-27,Week 16,3126352,32,15,1,13,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,7,11,1,11,1,2,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57e2a25171f20f2311327e4ed7c0fd1a
28,2,2023-12-20,2023-12-27,Week 16,3895831,30,1,1,8,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,3,11,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46dd067a41258b25a2303cfddcb39667
28,2,2023-12-20,2023-12-27,Week 16,3917142,30,4,1,10,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,4,11,0,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7c26d51b6f98f217213b2af6f4d6c949
28,2,2023-12-20,2023-12-27,Week 16,4242205,30,30,1,14,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,3,11,2,11,4,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c9964bc404ab6ce81eebfce3cb175024
28,2,2023-12-20,2023-12-27,Week 16,4242899,32,19,1,12,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,7,11,0.5,3,1,2,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46d756c732aeb89fedf412e2c61b0d47
28,2,2023-12-20,2023-12-27,Week 16,4362492,36,33,13,2,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,5,11,1,8,1,2,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,622882269eb54ca29b87598c0d210de9
28,2,2023-12-20,2023-12-27,Week 16,4367210,32,24,1,5,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,6,11,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51d87f0e47c816928c9312466e1b8ea4
28,2,2023-12-20,2023-12-27,Week 16,4379409,30,19,1,8,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,7,11,0.5,5,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4302643952f0c014447f8ccf57f18cbd
28,2,2023-12-20,2023-12-27,Week 16,4400960,29,30,1,7,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,4,11,0,0,2,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fe7f82f4f493294f0b10c29d36df6119
28,2,2023-12-20,2023-12-27,Week 16,3115962,36,17,1,14,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,4,26,6.5,18,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9ea757fedcc23886e1c2a90416123a1e
28,2,2023-12-20,2023-12-27,Week 16,3116367,30,13,1,10,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,17,17,17,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,534d919692a0faf6c412b2e5af9e0c07
28,2,2023-12-20,2023-12-27,Week 16,3120347,29,19,1,11,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80d7de1997e31f2894d18611294a0951
28,2,2023-12-20,2023-12-27,Week 16,3135321,1,13,1,14,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30c1bc62686cc17991c2caf74f92a026
28,2,2023-12-20,2023-12-27,Week 16,3139387,29,20,1,12,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9c71e442f692c8a3381ffe217f38149d
28,2,2023-12-20,2023-12-27,Week 16,3895856,1,30,13,12,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,2,27,13.5,15,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6e1d7eab6a534c75651b1c0c8738366d
28,2,2023-12-20,2023-12-27,Week 16,3916204,1,5,1,7,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,19,173,9.1,21,0,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45afc07b7343f95e199fb605ebd74e7d
28,2,2023-12-20,2023-12-27,Week 16,3916945,1,19,1,14,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1833dcadb6d4077a7e2d25110533f37e
28,2,2023-12-20,2023-12-27,Week 16,3917849,7,19,1,11,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a46299309d8dfe46a08f21fa3a2ea51b
28,2,2023-12-20,2023-12-27,Week 16,4036169,29,19,1,14,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,464bdff1fc552502b7209f5960b6a619
28,2,2023-12-20,2023-12-27,Week 16,4036335,1,15,1,12,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,4,30,7.5,14,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bc6057943c9fe5cbb9038230115524e2
28,2,2023-12-20,2023-12-27,Week 16,4057082,1,10,1,3,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,8,67,8.4,21,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,711bca93b6a42f979b48753603c7894d
28,2,2023-12-20,2023-12-27,Week 16,4240573,1,29,1,14,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,32,262,8.2,79,1,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,db30c3d80afa60ec77d535d534066184
28,2,2023-12-20,2023-12-27,Week 16,4240600,1,12,1,13,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,6,58,9.7,21,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0222d1c82859cdb258e0bee93ff45a69
28,2,2023-12-20,2023-12-27,Week 16,4241424,1,33,1,8,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,4,98,24.5,76,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,db4b3a3d00d4eb5e427a3fc5ac6a4c78
28,2,2023-12-20,2023-12-27,Week 16,4241720,29,17,13,2,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,3,21,7,21,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58337cbdea6a8e1986cdd4111e21ac50
28,2,2023-12-20,2023-12-27,Week 16,4243389,1,23,1,14,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,23,151,6.6,21,0,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c2c36faf2671316270e4a65928dd3df9
28,2,2023-12-20,2023-12-27,Week 16,4249417,1,6,1,14,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cacd051f0896af261233bb5129700171
28,2,2023-12-20,2023-12-27,Week 16,4257188,1,4,1,8,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,18,215,11.9,81,1,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7557b3396a9425e143e7ca6f7dbfd300
28,2,2023-12-20,2023-12-27,Week 16,4258195,1,8,1,12,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,13,84,6.5,13,0,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f678ef8c740617ad9e09cba55e69baa0
28,2,2023-12-20,2023-12-27,Week 16,4258595,7,3,1,14,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22630ce8155e42159644943e6509ad56
28,2,2023-12-20,2023-12-27,Week 16,4361778,1,10,13,2,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,6,48,8,14,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84e536510ad0f6d61621778c7109be8c
28,2,2023-12-20,2023-12-27,Week 16,4362249,1,9,1,14,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,11,94,8.5,35,0,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6b237ba1a0a6d9d0f8fdd58fc3d5e563
28,2,2023-12-20,2023-12-27,Week 16,4363101,29,10,1,9,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,21,159,7.6,15,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2c436fe63c24f333796ef5486efb8223
28,2,2023-12-20,2023-12-27,Week 16,4368003,1,4,1,13,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2623137f0cd4af38c2d868868b8386de
28,2,2023-12-20,2023-12-27,Week 16,4372063,1,25,1,14,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,7,42,6,16,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,be03355ce39a5d518ed31a43d9473fc1
28,2,2023-12-20,2023-12-27,Week 16,4372414,1,5,1,14,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,2,23,11.5,13,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,389480598637e0141a4e216354a8418b
28,2,2023-12-20,2023-12-27,Week 16,4372485,1,22,1,14,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,11,11,11,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ead45678b4ae5cdfa30511bd9128f9a6
28,2,2023-12-20,2023-12-27,Week 16,4374302,1,8,1,13,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f38f5298d91ba0e3cb8f4adcec4f8d39
28,2,2023-12-20,2023-12-27,Week 16,4379396,23,27,1,14,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cfb06d6ae02523a2468e9440f4dbde81
28,2,2023-12-20,2023-12-27,Week 16,4401811,36,17,1,14,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8cab39ce5b87b9b2ff10f6d9e7d163ed
28,2,2023-12-20,2023-12-27,Week 16,4410136,29,30,29,2,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,764bd27691592c0c22c1f68eded532f8
28,2,2023-12-20,2023-12-27,Week 16,4426386,9,3,1,12,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9b4f02dd9dc6e3dcd8be4b1531f5e44d
28,2,2023-12-20,2023-12-27,Week 16,4427095,1,17,1,11,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,11,56,5.1,25,0,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fe20718e966b9b4fb3727c5f4ab952f7
28,2,2023-12-20,2023-12-27,Week 16,4430807,9,1,1,14,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,8,8,8,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66e1759acbe591d0f6db7378b77ba7cf
28,2,2023-12-20,2023-12-27,Week 16,4431453,9,6,1,6,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,4,19,4.8,11,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f5f11aab995149262222f94bf5c252f7
28,2,2023-12-20,2023-12-27,Week 16,4688813,1,11,1,14,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,3,38,12.7,14,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,835c1f1239da97512f0198b13ca78146
28,2,2023-12-20,2023-12-27,Week 16,3045169,8,34,29,3,,,0,48,77,62.3,360,4.7,120,36,1,4,9,64,13.1,56.2,12.4,4,5,1.2,2,0,0,1.7,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c399974874ac15d8d92cf0dc91f79f1d
28,2,2023-12-20,2023-12-27,Week 16,2969939,8,18,1,6,,,0,25,47,53.2,264,5.6,44,30,2,3,2,13,37.9,57.4,36.4,5,-6,-1.2,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9570dc719ebb9f7d3136b2ad80d35cf3
28,2,2023-12-20,2023-12-27,Week 16,12477,8,13,1,3,,,0,23,42,54.8,231,5.5,77,48,0,2,1,8,63.5,50.8,66,3,-3,-1,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4813f0759c848185c98c2841336e1b71
28,2,2023-12-20,2023-12-27,Week 16,15168,8,34,1,1,,,0,23,36,63.9,229,6.4,229,41,1,1,3,27,37.9,79.5,35.6,2,1,0.5,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16677ec7d79f8163e70ed473de984e5e
28,2,2023-12-20,2023-12-27,Week 16,2511109,8,20,1,2,,,0,19,39,48.7,176,4.5,88,25,0,2,5,31,5.5,40.1,5.5,1,8,8,8,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,aa34f4d8b7303758714fa61ecb55d349
28,2,2023-12-20,2023-12-27,Week 16,3722362,8,20,1,2,,,0,18,38,47.4,172,4.5,86,34,0,1,2,18,19.6,49.5,18.4,3,19,6.3,8,0,0,9.5,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79190e72f20ede19717c9e67e7c82be9
28,2,2023-12-20,2023-12-27,Week 16,2578570,8,28,1,2,,,0,8,10,80,124,12.4,62,48,2,0,0,0,93.8,157.9,94.2,2,9,4.5,9,0,0,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0d76ac2a6651546211685bab7fc9f448
28,2,2023-12-20,2023-12-27,Week 16,2972515,8,6,1,6,,,0,15,20,75,114,5.7,19,29,0,1,1,8,44.9,67.5,45.5,12,-5,-0.4,6,0,0,-0.8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6b3c1a8951b2802452e8011b86355d15
28,2,2023-12-20,2023-12-27,Week 16,4373632,8,16,1,2,,,0,8,10,80,101,10.1,50.5,47,0,0,1,0,28.5,108.8,29,4,10,2.5,8,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fbe99231c28e930053b19aa22bb56708
28,2,2023-12-20,2023-12-27,Week 16,2979520,8,30,1,5,,,0,12,14,85.7,77,5.5,15.4,19,0,0,2,2,17.5,89.6,13.1,4,5,1.2,7,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e2f917430163801e3d8f4c782d402776
28,2,2023-12-20,2023-12-27,Week 16,3051381,8,15,1,5,,,0,5,6,83.3,74,12.3,14.8,68,1,1,0,0,5.6,118.1,4.9,7,-9,-1.3,-1,0,0,-1.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95927926b466c7530322974b1c56dd05
28,2,2023-12-20,2023-12-27,Week 16,4242512,8,10,1,3,,,0,4,5,80,74,14.8,24.7,48,0,0,4,30,2,118.8,3.2,5,21,4.2,11,0,0,7,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7ce253a72a49076092e641de8fb4f814
28,2,2023-12-20,2023-12-27,Week 16,2468609,8,18,1,14,,,0,5,9,55.6,72,8,5.1,44,1,0,1,3,51,118.8,49.3,73,349,4.8,21,2,4,24.9,1,1,23,27,34,233,8.6,1,36,1,16.6,0,0,107,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75faaddb953ff2c06f2d60275ab68043
28,2,2023-12-20,2023-12-27,Week 16,4360175,8,22,1,5,,,0,12,21,57.1,62,3,12.4,14,0,2,7,41,0.5,22.6,1,7,29,4.1,11,0,1,5.8,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76628fd5b4ba8408c57a9b12616e3239
28,2,2023-12-20,2023-12-27,Week 16,15818,1,24,1,13,,,0,1,2,50,49,24.5,3.8,49,1,0,0,0,99.1,135.4,98.9,2,6,3,4,0,0,0.5,0,0,1,108,150,1243,11.5,7,42,19,95.6,2,1,396,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,aa8319370f672688e9918c1aa90d187a
28,2,2023-12-20,2023-12-27,Week 16,4035671,8,33,1,3,,,0,5,8,62.5,38,4.8,12.7,13,1,0,0,0,64.1,113.5,59.8,6,16,2.7,8,0,0,5.3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e527bd4fac4abe32ccf51cc4dbfcc817
28,2,2023-12-20,2023-12-27,Week 16,13987,8,12,1,1,,,0,3,5,60,31,6.2,31,15,0,2,0,0,2.6,38.3,2.5,2,-1,-0.5,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c08c1e600e00295747d7c3a77d632186
